row,timestamp
7046,"2024-01-19 09:09:16.358838"
7045,"2024-01-19 09:09:13.310647"
7044,"2024-01-19 09:09:09.356021"
7043,"2024-01-19 09:09:06.233466"
7042,"2024-01-19 09:09:02.586921"
7041,"2024-01-19 09:08:59.102103"
7040,"2024-01-19 09:08:55.830446"
7039,"2024-01-19 09:08:52.752858"
7038,"2024-01-19 09:08:49.378257"
7037,"2024-01-19 09:08:46.174497"
7036,"2024-01-19 09:08:43.368114"
7035,"2024-01-19 09:08:40.25836"
7034,"2024-01-19 09:08:36.956318"
7033,"2024-01-19 09:08:33.997218"
7032,"2024-01-19 09:08:31.01934"
7031,"2024-01-19 09:08:27.822426"
7030,"2024-01-19 09:08:24.776748"
7029,"2024-01-19 09:08:21.650723"
7028,"2024-01-19 09:08:18.344804"
7027,"2024-01-19 09:08:15.183702"
7026,"2024-01-19 09:08:12.012835"
7025,"2024-01-19 09:08:08.378345"
7024,"2024-01-19 09:08:05.237672"
7023,"2024-01-19 09:08:01.56502"
7022,"2024-01-19 09:07:58.580827"
7021,"2024-01-19 09:07:55.608696"
7020,"2024-01-19 09:07:52.58916"
7019,"2024-01-19 09:07:49.628074"
7018,"2024-01-19 09:07:46.37908"
7017,"2024-01-19 09:07:43.375474"
7016,"2024-01-19 09:07:40.541064"
7015,"2024-01-19 09:07:37.666048"
7014,"2024-01-19 09:07:34.737776"
7013,"2024-01-19 09:07:31.851331"
7012,"2024-01-19 09:07:29.091904"
7011,"2024-01-19 09:07:25.128555"
7010,"2024-01-19 09:07:21.998441"
7009,"2024-01-19 09:07:18.935613"
7008,"2024-01-19 09:07:15.854445"
7007,"2024-01-19 09:07:12.452044"
7006,"2024-01-19 09:07:01.042987"
7005,"2024-01-19 09:06:57.965896"
7004,"2024-01-19 09:06:54.58253"
7003,"2024-01-19 09:06:51.638966"
7002,"2024-01-19 09:06:48.542508"
7001,"2024-01-19 09:06:45.38636"
7000,"2024-01-19 09:06:42.372671"
6999,"2024-01-19 09:06:39.279445"
6998,"2024-01-19 09:06:35.946659"
6997,"2024-01-19 09:06:33.155485"
6996,"2024-01-19 09:06:29.930998"
6995,"2024-01-19 09:06:26.680751"
6994,"2024-01-19 09:06:23.496157"
6993,"2024-01-19 09:06:20.353229"
6992,"2024-01-19 09:06:17.2442"
6991,"2024-01-19 09:06:13.996037"
6990,"2024-01-19 09:06:10.627835"
6989,"2024-01-19 09:06:06.505164"
6988,"2024-01-19 09:06:03.43238"
6987,"2024-01-19 09:06:00.079809"
6986,"2024-01-19 09:05:56.047759"
6985,"2024-01-19 09:05:53.31088"
6984,"2024-01-19 09:05:50.336997"
6983,"2024-01-19 09:05:46.932188"
6982,"2024-01-19 09:05:43.600092"
6981,"2024-01-19 09:05:39.362489"
6980,"2024-01-19 09:05:36.108455"
6979,"2024-01-19 09:05:32.698624"
6978,"2024-01-19 09:05:29.461143"
6977,"2024-01-19 09:05:26.34904"
6976,"2024-01-19 09:05:23.158652"
6975,"2024-01-19 09:05:20.272846"
6974,"2024-01-19 09:05:17.068631"
6973,"2024-01-19 09:05:13.624399"
6972,"2024-01-19 09:05:10.479117"
6971,"2024-01-19 09:05:07.005118"
6970,"2024-01-19 09:05:04.090205"
6969,"2024-01-19 09:05:00.653325"
6968,"2024-01-19 09:04:57.892942"
6967,"2024-01-19 09:04:54.647237"
6966,"2024-01-19 09:04:51.701719"
6965,"2024-01-19 09:04:48.524389"
6964,"2024-01-19 09:04:44.451305"
6963,"2024-01-19 09:04:37.105033"
6962,"2024-01-19 09:04:33.758818"
6961,"2024-01-19 09:04:30.107183"
6960,"2024-01-19 09:04:27.241969"
6959,"2024-01-19 09:04:23.950925"
6958,"2024-01-19 09:04:20.419717"
6957,"2024-01-19 09:04:17.119712"
6956,"2024-01-19 09:04:13.973302"
6955,"2024-01-19 09:04:10.908411"
6954,"2024-01-19 09:04:07.653365"
6953,"2024-01-19 09:04:04.395037"
6952,"2024-01-19 09:04:00.906613"
6951,"2024-01-19 09:03:57.55117"
6950,"2024-01-19 09:03:54.521846"
6949,"2024-01-19 09:03:51.3371"
6948,"2024-01-19 09:03:48.405131"
6947,"2024-01-19 09:03:45.184883"
6946,"2024-01-19 09:03:42.244387"
6945,"2024-01-19 09:03:39.228741"
6944,"2024-01-19 09:03:35.77115"
6943,"2024-01-19 09:03:32.625159"
6942,"2024-01-19 09:03:29.410879"
6941,"2024-01-19 09:03:26.331375"
6940,"2024-01-19 09:03:23.180784"
6939,"2024-01-19 09:03:20.131024"
6938,"2024-01-19 09:03:16.827153"
6937,"2024-01-19 09:03:14.415964"
6936,"2024-01-19 09:03:12.660656"
6935,"2024-01-19 09:03:10.891863"
6934,"2024-01-19 09:03:08.814365"
6933,"2024-01-19 09:03:06.937157"
6932,"2024-01-19 09:03:04.749536"
6931,"2024-01-19 09:03:03.047584"
6930,"2024-01-19 09:03:01.045231"
6929,"2024-01-19 09:02:58.998505"
6928,"2024-01-19 09:02:57.192282"
6927,"2024-01-19 09:02:55.489612"
6926,"2024-01-19 09:02:53.092278"
6925,"2024-01-19 09:02:50.891832"
6924,"2024-01-19 09:02:49.129483"
6923,"2024-01-19 09:02:47.240803"
6922,"2024-01-19 09:02:44.187264"
6921,"2024-01-19 09:02:41.661839"
6920,"2024-01-19 09:02:39.576109"
6919,"2024-01-19 09:02:37.765727"
6918,"2024-01-19 09:02:35.799441"
6917,"2024-01-19 09:02:33.578296"
6916,"2024-01-19 09:02:31.178362"
6915,"2024-01-19 09:02:29.390001"
6914,"2024-01-19 09:02:27.574534"
6913,"2024-01-19 09:02:25.733641"
6912,"2024-01-19 09:02:23.424275"
6911,"2024-01-19 09:02:21.584658"
6910,"2024-01-19 09:02:19.413783"
6909,"2024-01-19 09:02:17.539744"
6908,"2024-01-19 09:02:15.71974"
6907,"2024-01-19 09:02:13.361196"
6906,"2024-01-19 09:02:11.405786"
6905,"2024-01-19 09:02:09.680423"
6904,"2024-01-19 09:02:07.094185"
6903,"2024-01-19 09:02:04.582116"
6902,"2024-01-19 09:02:02.330806"
6901,"2024-01-19 09:02:00.410865"
6900,"2024-01-19 09:01:57.919794"
6899,"2024-01-19 09:01:55.483798"
6898,"2024-01-19 09:01:53.462519"
6897,"2024-01-19 09:01:51.59058"
6896,"2024-01-19 09:01:49.096102"
6895,"2024-01-19 09:01:47.220899"
6894,"2024-01-19 09:01:45.082932"
6893,"2024-01-19 09:01:43.130014"
6892,"2024-01-19 09:01:41.08098"
6891,"2024-01-19 09:01:39.226995"
6890,"2024-01-19 09:01:37.284706"
6889,"2024-01-19 09:01:34.576912"
6888,"2024-01-19 09:01:32.158124"
6887,"2024-01-19 09:01:29.634127"
6886,"2024-01-19 09:01:27.370586"
6885,"2024-01-19 09:01:25.129074"
6884,"2024-01-19 09:01:22.355754"
6883,"2024-01-19 09:01:20.446308"
6882,"2024-01-19 09:01:17.99553"
6881,"2024-01-19 09:01:15.584227"
6880,"2024-01-19 09:01:13.699815"
6879,"2024-01-19 09:01:11.795274"
6878,"2024-01-19 09:01:09.974742"
6877,"2024-01-19 09:01:07.538286"
6876,"2024-01-19 09:01:05.186178"
6875,"2024-01-19 09:01:03.010413"
6874,"2024-01-19 09:01:00.4386"
6873,"2024-01-19 09:00:58.058131"
6872,"2024-01-19 09:00:55.51439"
6871,"2024-01-19 09:00:53.703899"
6870,"2024-01-19 09:00:51.957446"
6869,"2024-01-19 09:00:50.15555"
6868,"2024-01-19 09:00:48.22092"
6867,"2024-01-19 09:00:45.591717"
6866,"2024-01-19 09:00:43.712585"
6865,"2024-01-19 09:00:41.586542"
6864,"2024-01-19 09:00:39.195712"
6863,"2024-01-19 09:00:37.110544"
6862,"2024-01-19 09:00:35.118407"
6861,"2024-01-19 09:00:32.812339"
6860,"2024-01-19 09:00:30.650829"
6859,"2024-01-19 09:00:28.500397"
6858,"2024-01-19 09:00:26.349582"
6857,"2024-01-19 09:00:23.91607"
6856,"2024-01-19 09:00:22.138495"
6855,"2024-01-19 09:00:19.845209"
6854,"2024-01-19 09:00:17.883814"
6853,"2024-01-19 09:00:15.164949"
6852,"2024-01-19 09:00:13.42784"
6851,"2024-01-19 09:00:11.093246"
6850,"2024-01-19 09:00:08.768646"
6849,"2024-01-19 09:00:05.731327"
6848,"2024-01-19 09:00:03.174697"
6847,"2024-01-19 09:00:00.243107"
6846,"2024-01-19 08:59:57.663908"
6845,"2024-01-19 08:59:55.472565"
6844,"2024-01-19 08:59:53.710645"
6843,"2024-01-19 08:59:50.816949"
6842,"2024-01-19 08:59:49.084224"
6841,"2024-01-19 08:59:46.461819"
6840,"2024-01-19 08:59:43.924789"
6839,"2024-01-19 08:59:41.26009"
6838,"2024-01-19 08:59:39.45538"
6837,"2024-01-19 08:59:37.133866"
6836,"2024-01-19 08:59:34.797103"
6835,"2024-01-19 08:59:32.527629"
6834,"2024-01-19 08:59:30.137865"
6833,"2024-01-19 08:59:27.743626"
6832,"2024-01-19 08:59:24.587811"
6831,"2024-01-19 08:59:22.560758"
6830,"2024-01-19 08:59:20.895504"
6829,"2024-01-19 08:59:18.538924"
6828,"2024-01-19 08:59:15.020889"
6827,"2024-01-19 08:59:12.78798"
6826,"2024-01-19 08:59:10.60153"
6825,"2024-01-19 08:59:08.181683"
6824,"2024-01-19 08:59:06.100775"
6823,"2024-01-19 08:59:02.924724"
6822,"2024-01-19 08:59:00.345315"
6821,"2024-01-19 08:58:58.265891"
6820,"2024-01-19 08:58:56.284888"
6819,"2024-01-19 08:58:53.802767"
6818,"2024-01-19 08:58:51.485466"
6817,"2024-01-19 08:58:48.998855"
6816,"2024-01-19 08:58:46.762514"
6815,"2024-01-19 08:58:43.878556"
6814,"2024-01-19 08:58:41.459502"
6813,"2024-01-19 08:58:38.96124"
6812,"2024-01-19 08:58:36.401273"
6811,"2024-01-19 08:58:34.001207"
6810,"2024-01-19 08:58:32.184951"
6809,"2024-01-19 08:58:29.102239"
6808,"2024-01-19 08:58:27.360039"
6807,"2024-01-19 08:58:25.399185"
6806,"2024-01-19 08:58:23.087939"
6805,"2024-01-19 08:58:20.932908"
6804,"2024-01-19 08:58:18.37724"
6803,"2024-01-19 08:58:15.692669"
6802,"2024-01-19 08:58:13.081705"
6801,"2024-01-19 08:58:10.631756"
6800,"2024-01-19 08:58:08.781729"
6799,"2024-01-19 08:58:06.516771"
6798,"2024-01-19 08:58:04.658807"
6797,"2024-01-19 08:58:01.682517"
6796,"2024-01-19 08:57:58.892377"
6795,"2024-01-19 08:57:56.031777"
6794,"2024-01-19 08:57:53.499276"
6793,"2024-01-19 08:57:51.379824"
6792,"2024-01-19 08:57:49.358269"
6791,"2024-01-19 08:57:47.533678"
6790,"2024-01-19 08:57:45.58141"
6789,"2024-01-19 08:57:43.647452"
6788,"2024-01-19 08:57:41.359309"
6787,"2024-01-19 08:57:39.54194"
6786,"2024-01-19 08:57:37.5616"
6785,"2024-01-19 08:57:35.763457"
6784,"2024-01-19 08:57:33.580403"
6783,"2024-01-19 08:57:31.780772"
6782,"2024-01-19 08:57:29.789994"
6781,"2024-01-19 08:57:27.926704"
6780,"2024-01-19 08:57:25.905892"
6779,"2024-01-19 08:57:24.117588"
6778,"2024-01-19 08:57:22.324394"
6777,"2024-01-19 08:57:20.275523"
6776,"2024-01-19 08:57:17.977989"
6775,"2024-01-19 08:57:16.162843"
6774,"2024-01-19 08:57:14.145033"
6773,"2024-01-19 08:57:12.178344"
6772,"2024-01-19 08:57:09.357455"
6771,"2024-01-19 08:57:06.887286"
6770,"2024-01-19 08:57:05.020882"
6769,"2024-01-19 08:57:03.062286"
6768,"2024-01-19 08:57:01.08103"
6767,"2024-01-19 08:56:58.812379"
6766,"2024-01-19 08:56:56.923367"
6765,"2024-01-19 08:56:54.836448"
6764,"2024-01-19 08:56:52.957683"
6763,"2024-01-19 08:56:51.025432"
6762,"2024-01-19 08:56:48.671437"
6761,"2024-01-19 08:56:46.313741"
6760,"2024-01-19 08:56:43.755626"
6759,"2024-01-19 08:56:41.360077"
6758,"2024-01-19 08:56:38.924138"
6757,"2024-01-19 08:56:36.424427"
6756,"2024-01-19 08:56:33.991961"
6755,"2024-01-19 08:56:32.249752"
6754,"2024-01-19 08:56:29.893142"
6753,"2024-01-19 08:56:27.518437"
6752,"2024-01-19 08:56:25.402438"
6751,"2024-01-19 08:56:23.576401"
6750,"2024-01-19 08:56:21.847031"
6749,"2024-01-19 08:56:19.975119"
6748,"2024-01-19 08:56:17.643836"
6747,"2024-01-19 08:56:15.217166"
6746,"2024-01-19 08:56:12.887159"
6745,"2024-01-19 08:56:11.147214"
6744,"2024-01-19 08:56:09.290231"
6743,"2024-01-19 08:56:06.763495"
6742,"2024-01-19 08:56:04.432904"
6741,"2024-01-19 08:56:02.033648"
6740,"2024-01-19 08:55:59.436953"
6739,"2024-01-19 08:55:56.849963"
6738,"2024-01-19 08:55:55.071765"
6737,"2024-01-19 08:55:52.838105"
6736,"2024-01-19 08:55:50.610406"
6735,"2024-01-19 08:55:48.621371"
6734,"2024-01-19 08:55:46.512102"
6733,"2024-01-19 08:55:44.261033"
6732,"2024-01-19 08:55:42.084973"
6731,"2024-01-19 08:55:39.851804"
6730,"2024-01-19 08:55:37.303129"
6729,"2024-01-19 08:55:35.128495"
6728,"2024-01-19 08:55:32.627119"
6727,"2024-01-19 08:55:30.23074"
6726,"2024-01-19 08:55:28.34607"
6725,"2024-01-19 08:55:26.373169"
6724,"2024-01-19 08:55:24.416145"
6723,"2024-01-19 08:55:21.942345"
6722,"2024-01-19 08:55:19.785475"
6721,"2024-01-19 08:55:17.534151"
6720,"2024-01-19 08:55:15.545878"
6719,"2024-01-19 08:55:13.732952"
6718,"2024-01-19 08:55:11.938739"
6717,"2024-01-19 08:55:09.521243"
6716,"2024-01-19 08:55:06.122535"
6715,"2024-01-19 08:55:04.280579"
6714,"2024-01-19 08:55:02.517565"
6713,"2024-01-19 08:55:00.416382"
6712,"2024-01-19 08:54:58.625008"
6711,"2024-01-19 08:54:56.313211"
6710,"2024-01-19 08:54:52.939986"
6709,"2024-01-19 08:54:51.224387"
6708,"2024-01-19 08:54:49.350824"
6707,"2024-01-19 08:54:47.571671"
6706,"2024-01-19 08:54:45.116522"
6705,"2024-01-19 08:54:42.876815"
6704,"2024-01-19 08:54:40.484925"
6703,"2024-01-19 08:54:37.084446"
6702,"2024-01-19 08:54:34.750934"
6701,"2024-01-19 08:54:32.518812"
6700,"2024-01-19 08:54:29.791001"
6699,"2024-01-19 08:54:26.52711"
6698,"2024-01-19 08:54:24.744732"
6697,"2024-01-19 08:54:22.928773"
6696,"2024-01-19 08:54:21.174211"
6695,"2024-01-19 08:54:19.459925"
6694,"2024-01-19 08:54:17.315064"
6693,"2024-01-19 08:54:15.078049"
6692,"2024-01-19 08:54:13.259805"
6691,"2024-01-19 08:54:11.261933"
6690,"2024-01-19 08:54:09.150851"
6689,"2024-01-19 08:54:07.285516"
6688,"2024-01-19 08:54:05.33408"
6687,"2024-01-19 08:54:03.575506"
6686,"2024-01-19 08:54:01.559363"
6685,"2024-01-19 08:53:59.320427"
6684,"2024-01-19 08:53:57.666112"
6683,"2024-01-19 08:53:55.122426"
6682,"2024-01-19 08:53:51.961374"
6681,"2024-01-19 08:53:49.732396"
6680,"2024-01-19 08:53:47.58737"
6679,"2024-01-19 08:53:44.612124"
6678,"2024-01-19 08:53:42.527297"
6677,"2024-01-19 08:53:40.105536"
6676,"2024-01-19 08:53:37.728488"
6675,"2024-01-19 08:53:35.313865"
6674,"2024-01-19 08:53:32.901359"
6673,"2024-01-19 08:53:30.910309"
6672,"2024-01-19 08:53:28.591021"
6671,"2024-01-19 08:53:26.761826"
6670,"2024-01-19 08:53:24.817146"
6669,"2024-01-19 08:53:22.231465"
6668,"2024-01-19 08:53:19.713962"
6667,"2024-01-19 08:53:17.167822"
6666,"2024-01-19 08:53:15.120354"
6665,"2024-01-19 08:53:13.176221"
6664,"2024-01-19 08:53:10.722445"
6663,"2024-01-19 08:53:08.091648"
6662,"2024-01-19 08:53:05.531344"
6661,"2024-01-19 08:53:03.140415"
6660,"2024-01-19 08:53:00.705143"
6659,"2024-01-19 08:52:58.407635"
6658,"2024-01-19 08:52:55.936707"
6657,"2024-01-19 08:52:54.253597"
6656,"2024-01-19 08:52:52.146432"
6655,"2024-01-19 08:52:50.242228"
6654,"2024-01-19 08:52:48.414879"
6653,"2024-01-19 08:52:46.573216"
6652,"2024-01-19 08:52:44.280798"
6651,"2024-01-19 08:52:42.196828"
6650,"2024-01-19 08:52:40.204757"
6649,"2024-01-19 08:52:37.847167"
6648,"2024-01-19 08:52:35.894729"
6647,"2024-01-19 08:52:33.817571"
6646,"2024-01-19 08:52:31.983264"
6645,"2024-01-19 08:52:26.67734"
6644,"2024-01-19 08:52:24.230728"
6643,"2024-01-19 08:52:22.515154"
6642,"2024-01-19 08:52:20.162297"
6641,"2024-01-19 08:52:17.895559"
6640,"2024-01-19 08:52:16.056612"
6639,"2024-01-19 08:52:13.781708"
6638,"2024-01-19 08:52:11.837676"
6637,"2024-01-19 08:52:09.827247"
6636,"2024-01-19 08:52:07.96433"
6635,"2024-01-19 08:52:05.714229"
6634,"2024-01-19 08:52:03.441224"
6633,"2024-01-19 08:52:01.213877"
6632,"2024-01-19 08:51:58.490221"
6631,"2024-01-19 08:51:56.375852"
6630,"2024-01-19 08:51:53.090312"
6629,"2024-01-19 08:51:51.105421"
6628,"2024-01-19 08:51:49.310373"
6627,"2024-01-19 08:51:47.173318"
6626,"2024-01-19 08:51:45.212761"
6625,"2024-01-19 08:51:43.064107"
6624,"2024-01-19 08:51:41.098316"
6623,"2024-01-19 08:51:39.207192"
6622,"2024-01-19 08:51:36.816663"
6621,"2024-01-19 08:51:34.63137"
6620,"2024-01-19 08:51:32.493216"
6619,"2024-01-19 08:51:29.325154"
6618,"2024-01-19 08:51:27.047191"
6617,"2024-01-19 08:51:25.344207"
6616,"2024-01-19 08:51:23.035321"
6615,"2024-01-19 08:51:20.722996"
6614,"2024-01-19 08:51:18.279016"
6613,"2024-01-19 08:51:16.460715"
6612,"2024-01-19 08:51:14.090439"
6611,"2024-01-19 08:51:12.27674"
6610,"2024-01-19 08:51:09.899823"
6609,"2024-01-19 08:51:07.513701"
6608,"2024-01-19 08:51:05.361965"
6607,"2024-01-19 08:51:03.023392"
6606,"2024-01-19 08:51:00.566628"
6605,"2024-01-19 08:50:58.288836"
6604,"2024-01-19 08:50:56.027394"
6603,"2024-01-19 08:50:53.785729"
6602,"2024-01-19 08:50:51.618519"
6601,"2024-01-19 08:50:49.245313"
6600,"2024-01-19 08:50:47.069798"
6599,"2024-01-19 08:50:44.218504"
6598,"2024-01-19 08:50:41.813734"
6597,"2024-01-19 08:50:40.083677"
6596,"2024-01-19 08:50:37.9973"
6595,"2024-01-19 08:50:35.786531"
6594,"2024-01-19 08:50:33.3339"
6593,"2024-01-19 08:50:30.990275"
6592,"2024-01-19 08:50:28.82241"
6591,"2024-01-19 08:50:26.567172"
6590,"2024-01-19 08:50:24.25085"
6589,"2024-01-19 08:50:22.227204"
6588,"2024-01-19 08:50:20.013541"
6587,"2024-01-19 08:50:16.612018"
6586,"2024-01-19 08:50:14.317669"
6585,"2024-01-19 08:50:12.165583"
6584,"2024-01-19 08:50:09.760172"
6583,"2024-01-19 08:50:07.526809"
6582,"2024-01-19 08:50:05.202548"
6581,"2024-01-19 08:49:59.250609"
6580,"2024-01-19 08:49:56.250036"
6579,"2024-01-19 08:49:53.968871"
6578,"2024-01-19 08:49:52.12957"
6577,"2024-01-19 08:49:49.693398"
6576,"2024-01-19 08:49:47.499692"
6575,"2024-01-19 08:49:45.241819"
6574,"2024-01-19 08:49:42.197445"
6573,"2024-01-19 08:49:40.097616"
6572,"2024-01-19 08:49:38.27913"
6571,"2024-01-19 08:49:36.067787"
6570,"2024-01-19 08:49:33.6938"
6569,"2024-01-19 08:49:31.361848"
6568,"2024-01-19 08:49:29.127208"
6567,"2024-01-19 08:49:26.781165"
6566,"2024-01-19 08:49:24.986634"
6565,"2024-01-19 08:49:23.094206"
6564,"2024-01-19 08:49:21.075283"
6563,"2024-01-19 08:49:17.466665"
6562,"2024-01-19 08:49:14.73185"
6561,"2024-01-19 08:49:12.998835"
6560,"2024-01-19 08:49:11.184972"
6559,"2024-01-19 08:49:08.655994"
6558,"2024-01-19 08:49:06.865598"
6557,"2024-01-19 08:49:05.073613"
6556,"2024-01-19 08:49:02.860287"
6555,"2024-01-19 08:49:00.453916"
6554,"2024-01-19 08:48:58.303976"
6553,"2024-01-19 08:48:56.401772"
6552,"2024-01-19 08:48:54.2522"
6551,"2024-01-19 08:48:52.350969"
6550,"2024-01-19 08:48:50.256505"
6549,"2024-01-19 08:48:47.773269"
6548,"2024-01-19 08:48:44.649592"
6547,"2024-01-19 08:48:42.623492"
6546,"2024-01-19 08:48:40.788799"
6545,"2024-01-19 08:48:38.927671"
6544,"2024-01-19 08:48:37.063033"
6543,"2024-01-19 08:48:34.787353"
6542,"2024-01-19 08:48:32.917974"
6541,"2024-01-19 08:48:30.655717"
6540,"2024-01-19 08:48:28.968625"
6539,"2024-01-19 08:48:26.647846"
6538,"2024-01-19 08:48:24.809238"
6537,"2024-01-19 08:48:23.072423"
6536,"2024-01-19 08:48:20.892519"
6535,"2024-01-19 08:48:19.102522"
6534,"2024-01-19 08:48:17.240818"
6533,"2024-01-19 08:48:15.42926"
6532,"2024-01-19 08:48:13.570716"
6531,"2024-01-19 08:48:11.222936"
6530,"2024-01-19 08:48:08.240726"
6529,"2024-01-19 08:48:05.849047"
6528,"2024-01-19 08:48:03.592312"
6527,"2024-01-19 08:48:00.765061"
6526,"2024-01-19 08:47:58.692889"
6525,"2024-01-19 08:47:55.985968"
6524,"2024-01-19 08:47:53.746023"
6523,"2024-01-19 08:47:51.386849"
6522,"2024-01-19 08:47:49.563531"
6521,"2024-01-19 08:47:47.073673"
6520,"2024-01-19 08:47:44.738271"
6519,"2024-01-19 08:47:42.283506"
6518,"2024-01-19 08:47:40.247973"
6517,"2024-01-19 08:47:30.673341"
6516,"2024-01-19 08:47:28.110912"
6515,"2024-01-19 08:47:24.783874"
6514,"2024-01-19 08:47:22.437604"
6513,"2024-01-19 08:47:20.749463"
6512,"2024-01-19 08:47:18.992082"
6511,"2024-01-19 08:47:16.550036"
6510,"2024-01-19 08:47:14.426956"
6509,"2024-01-19 08:47:12.691814"
6508,"2024-01-19 08:47:10.050716"
6507,"2024-01-19 08:47:07.788081"
6506,"2024-01-19 08:47:05.429334"
6505,"2024-01-19 08:47:02.932007"
6504,"2024-01-19 08:47:00.925713"
6503,"2024-01-19 08:46:58.326494"
6502,"2024-01-19 08:46:56.481791"
6501,"2024-01-19 08:46:54.291598"
6500,"2024-01-19 08:46:51.770561"
6499,"2024-01-19 08:46:49.298719"
6498,"2024-01-19 08:46:46.717551"
6497,"2024-01-19 08:46:43.978969"
6496,"2024-01-19 08:46:41.311456"
6495,"2024-01-19 08:46:39.381426"
6494,"2024-01-19 08:46:36.621733"
6493,"2024-01-19 08:46:34.255452"
6492,"2024-01-19 08:46:32.085551"
6491,"2024-01-19 08:46:29.545791"
6490,"2024-01-19 08:46:27.396474"
6489,"2024-01-19 08:46:25.539978"
6488,"2024-01-19 08:46:23.71889"
6487,"2024-01-19 08:46:21.344123"
6486,"2024-01-19 08:46:18.930215"
6485,"2024-01-19 08:46:16.614055"
6484,"2024-01-19 08:46:14.351968"
6483,"2024-01-19 08:46:12.580946"
6482,"2024-01-19 08:46:09.899466"
6481,"2024-01-19 08:46:08.030374"
6480,"2024-01-19 08:46:06.142572"
6479,"2024-01-19 08:46:03.877259"
6478,"2024-01-19 08:46:01.527505"
6477,"2024-01-19 08:45:59.2025"
6476,"2024-01-19 08:45:57.027685"
6475,"2024-01-19 08:45:54.9972"
6474,"2024-01-19 08:45:52.933233"
6473,"2024-01-19 08:45:51.13169"
6472,"2024-01-19 08:45:48.916999"
6471,"2024-01-19 08:45:46.500551"
6470,"2024-01-19 08:45:44.306718"
6469,"2024-01-19 08:45:41.908532"
6468,"2024-01-19 08:45:40.122153"
6467,"2024-01-19 08:45:37.668174"
6466,"2024-01-19 08:45:35.385714"
6465,"2024-01-19 08:45:33.566304"
6464,"2024-01-19 08:45:31.104659"
6463,"2024-01-19 08:45:28.955717"
6462,"2024-01-19 08:45:26.742312"
6461,"2024-01-19 08:45:24.900114"
6460,"2024-01-19 08:45:22.53261"
6459,"2024-01-19 08:45:20.732729"
6458,"2024-01-19 08:45:18.986702"
6457,"2024-01-19 08:45:17.074838"
6456,"2024-01-19 08:45:14.957028"
6455,"2024-01-19 08:45:12.14898"
6454,"2024-01-19 08:45:09.960836"
6453,"2024-01-19 08:45:04.687846"
6452,"2024-01-19 08:45:02.407697"
6451,"2024-01-19 08:44:59.403473"
6450,"2024-01-19 08:44:56.293271"
6449,"2024-01-19 08:44:53.824163"
6448,"2024-01-19 08:44:51.958612"
6447,"2024-01-19 08:44:49.748963"
6446,"2024-01-19 08:44:47.4418"
6445,"2024-01-19 08:44:44.655715"
6444,"2024-01-19 08:44:42.87044"
6443,"2024-01-19 08:44:40.203026"
6442,"2024-01-19 08:44:38.351737"
6441,"2024-01-19 08:44:36.403397"
6440,"2024-01-19 08:44:33.983815"
6439,"2024-01-19 08:44:31.482676"
6438,"2024-01-19 08:44:29.066014"
6437,"2024-01-19 08:44:27.057356"
6436,"2024-01-19 08:44:25.19894"
6435,"2024-01-19 08:44:23.40089"
6434,"2024-01-19 08:44:21.753228"
6433,"2024-01-19 08:44:20.007925"
6432,"2024-01-19 08:44:18.03091"
6431,"2024-01-19 08:44:16.320493"
6430,"2024-01-19 08:44:14.104099"
6429,"2024-01-19 08:44:12.238963"
6428,"2024-01-19 08:44:10.353087"
6427,"2024-01-19 08:44:08.21864"
6426,"2024-01-19 08:44:05.940675"
6425,"2024-01-19 08:44:03.761048"
6424,"2024-01-19 08:44:01.837157"
6423,"2024-01-19 08:43:59.734375"
6422,"2024-01-19 08:43:57.831708"
6421,"2024-01-19 08:43:55.853297"
6420,"2024-01-19 08:43:53.920389"
6419,"2024-01-19 08:43:51.769357"
6418,"2024-01-19 08:43:49.589567"
6417,"2024-01-19 08:43:47.783364"
6416,"2024-01-19 08:43:45.971224"
6415,"2024-01-19 08:43:43.615976"
6414,"2024-01-19 08:43:41.248374"
6413,"2024-01-19 08:43:38.888331"
6412,"2024-01-19 08:43:36.169524"
6411,"2024-01-19 08:43:34.363752"
6410,"2024-01-19 08:43:32.339033"
6409,"2024-01-19 08:43:30.166217"
6408,"2024-01-19 08:43:27.697289"
6407,"2024-01-19 08:43:25.874677"
6406,"2024-01-19 08:43:24.075812"
6405,"2024-01-19 08:43:22.334821"
6404,"2024-01-19 08:43:20.462758"
6403,"2024-01-19 08:43:18.625322"
6402,"2024-01-19 08:43:16.850236"
6401,"2024-01-19 08:43:14.925845"
6400,"2024-01-19 08:43:13.072595"
6399,"2024-01-19 08:43:11.123156"
6398,"2024-01-19 08:43:09.198654"
6397,"2024-01-19 08:43:07.366819"
6396,"2024-01-19 08:43:05.58788"
6395,"2024-01-19 08:43:03.747418"
6394,"2024-01-19 08:43:01.753773"
6393,"2024-01-19 08:42:59.663603"
6392,"2024-01-19 08:42:57.688852"
6391,"2024-01-19 08:42:55.770024"
6390,"2024-01-19 08:42:53.801881"
6389,"2024-01-19 08:42:52.04877"
6388,"2024-01-19 08:42:50.350606"
6387,"2024-01-19 08:42:48.599194"
6386,"2024-01-19 08:42:46.709535"
6385,"2024-01-19 08:42:44.59373"
6384,"2024-01-19 08:42:42.68404"
6383,"2024-01-19 08:42:40.78661"
6382,"2024-01-19 08:42:38.684841"
6381,"2024-01-19 08:42:36.868293"
